"id","host_is_superhost","host_identity_verified","neighborhood","room_type","accommodates","bathrooms","bedrooms","beds","price","logprice","logacc"
27797809,0,1,"Brighton","Entirehome/apt",5,1,2,2,130,4.86753445045558,1.6094379124341
27803195,0,0,"Downtown","Entirehome/apt",5,2,2,3,299,5.70044357339069,1.6094379124341
27804737,1,1,"BackBay","Entirehome/apt",3,1,2,2,220,5.39362754635236,1.09861228866811
27901577,0,0,"Downtown","Entirehome/apt",6,2,2,3,399,5.98896141688986,1.79175946922805
27904046,0,0,"SouthEnd","Entirehome/apt",2,1,0,1,250,5.52146091786225,0.693147180559945
27988257,0,0,"BeaconHill","Privateroom",4,1,1,1,125,4.8283137373023,1.38629436111989
28012569,0,0,"BackBay","Entirehome/apt",3,1,1,2,429,6.06145691892802,1.09861228866811
28027356,0,1,"Allston","Entirehome/apt",6,1,2,2,228,5.42934562895444,1.79175946922805
28048288,1,0,"BeaconHill","Entirehome/apt",5,2,2,2,499,6.21260609575152,1.6094379124341
28076902,0,0,"BackBay","Entirehome/apt",3,1,1,1,309,5.73334127689775,1.09861228866811
28091817,1,1,"BackBay","Privateroom",2,1,1,1,128,4.85203026391962,0.693147180559945
28099935,0,0,"SouthEnd","Entirehome/apt",4,1,1,1,275,5.61677109766657,1.38629436111989
28128163,0,0,"Allston","Privateroom",2,1,1,1,80,4.38202663467388,0.693147180559945
28144790,0,0,"SouthEnd","Entirehome/apt",2,1,0,1,300,5.7037824746562,0.693147180559945
28145109,0,0,"SouthEnd","Entirehome/apt",2,1,0,1,300,5.7037824746562,0.693147180559945
28152246,0,0,"BeaconHill","Entirehome/apt",5,1,2,3,241,5.48479693349065,1.6094379124341
28154477,1,1,"BeaconHill","Entirehome/apt",3,1,1,3,399,5.98896141688986,1.09861228866811
28155372,0,0,"BeaconHill","Entirehome/apt",2,1,0,1,99,4.59511985013459,0.693147180559945
28157015,1,1,"BeaconHill","Entirehome/apt",5,1.5,2,3,499,6.21260609575152,1.6094379124341
28183289,0,0,"BackBay","Entirehome/apt",4,1,2,2,350,5.85793315448346,1.38629436111989
28229123,0,0,"Brighton","Entirehome/apt",3,2,3,3,100,4.60517018598809,1.09861228866811
28241815,0,0,"BackBay","Entirehome/apt",7,1,3,3,329,5.79605775076537,1.94591014905531
28276209,0,0,"BeaconHill","Entirehome/apt",2,1,0,1,199,5.29330482472449,0.693147180559945
28286026,1,0,"SouthEnd","Entirehome/apt",5,1,1,3,230,5.4380793089232,1.6094379124341
28341349,0,0,"Downtown","Entirehome/apt",4,1,1,2,149,5.00394630594546,1.38629436111989
28347539,0,0,"BackBay","Entirehome/apt",5,1,2,3,289,5.66642668811243,1.6094379124341
28358098,0,0,"BackBay","Sharedroom",2,1,1,1,70,4.24849524204936,0.693147180559945
28358839,0,0,"BeaconHill","Entirehome/apt",5,1,2,3,227,5.4249500174814,1.6094379124341
28364193,0,0,"Downtown","Entirehome/apt",7,1,2,2,350,5.85793315448346,1.94591014905531
28368106,0,0,"Allston","Privateroom",2,1,1,1,100,4.60517018598809,0.693147180559945
28386218,0,1,"BeaconHill","Sharedroom",2,1,1,1,75,4.31748811353631,0.693147180559945
28412216,1,1,"BackBay","Privateroom",2,1,1,1,220,5.39362754635236,0.693147180559945
28445500,1,0,"Brighton","Privateroom",2,1,1,1,55,4.00733318523247,0.693147180559945
28463797,0,1,"BackBay","Privateroom",2,1,1,1,150,5.01063529409626,0.693147180559945
28466694,0,0,"Allston","Privateroom",1,2,1,1,89,4.48863636973214,0
28467644,0,0,"BackBay","Entirehome/apt",6,1.5,3,4,259,5.55682806169954,1.79175946922805
28492594,0,0,"SouthEnd","Entirehome/apt",8,1,3,4,358,5.8805329864007,2.07944154167984
28492641,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,427,6.05678401322862,1.38629436111989
28492650,0,0,"SouthEnd","Entirehome/apt",5,1,2,3,427,6.05678401322862,1.6094379124341
28492660,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,427,6.05678401322862,1.38629436111989
28492687,0,0,"SouthEnd","Entirehome/apt",6,1,3,3,358,5.8805329864007,1.79175946922805
28492715,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,427,6.05678401322862,1.38629436111989
28492737,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,427,6.05678401322862,1.38629436111989
