userId,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film-noir,horror,imax,musical,mystery,romance,sci-fi,thriller,war,western
6978,503.5,385.5,44,112.5,617,428,27,1356.5,117,49,89.5,16.5,52,243.5,388.5,363,653.5,224.5,146
7002,491.5,488.5,128.5,197,1036,339,37.5,1308.5,244,77,97,20.5,211,199.5,545.5,324,514,220.5,84.5
7004,827,713.5,163,342,1117.5,509,24,1841,299.5,34,78.5,34.5,227.5,283,759,375,712.5,269.5,208
7040,723.5,567,245.5,173,765.5,556,80.5,1938.5,378.5,44,145,89,89,284.5,564,439,794.5,133.5,41
7107,2417,1448,244.5,299.5,1662.5,1135.5,26.5,1786.5,669,48,303,309.5,103.5,427,598.5,1104.5,1770,280,218
7127,804,644.5,340.5,261,465,236,15,732,420.5,15,307.5,162.5,75.5,249,242,801,742.5,53.5,12.5
7144,413.5,398,114.5,119.5,707,431.5,33,1567.5,265.5,75.5,174,39.5,68.5,293,611,311,609.5,145,10.5
7155,938,604.5,95,200,1863,669.5,257.5,2573,303.5,12,59.5,173,110,295.5,1237,381,1058.5,316.5,61
7158,873,670,149.5,228.5,1168.5,709,120,1863,330,86,242,52.5,137,283,586.5,394.5,873.5,243.5,140
7190,276,330,99,194,865,185,0,838,201,32,26,8,267,126,574,114,199,114,123
7221,811,662,305.5,235.5,1226.5,762,204.5,2541,376.5,130,237,168,112,370,734,480,941,280.5,126.5
7238,577.5,494,85,265.5,2083,599.5,11,3249,304.5,22,69.5,23,171,304.5,1363.5,206,708,243,99.5
7287,1214,977.5,316.5,276,698.5,572,29.5,1889.5,502.5,57.5,408.5,260,96,345.5,416,830.5,1193,207.5,67
7297,729,466,97,171,499,316,8,658,226,6,152,15,97,167,240,296,630,135,68
7348,700.5,493,139.5,133,994,480,17.5,925,195,48,99,71.5,40,134,383.5,354.5,556.5,97.5,63.5
7386,1254,899,87.5,211,1239,307,57,547.5,388.5,8.5,673,173.5,66.5,142.5,233.5,784.5,750.5,66,56.5
7402,1082,640.5,149,140.5,946.5,568,24.5,1171,264,14,371.5,36.5,51,270,456,499.5,1133,117.5,36.5
7417,1151.5,731,81.5,172,1370.5,710,3,1521,364.5,64,924,24.5,98.5,419.5,623.5,790,1523.5,170,111.5
7437,1249,681.5,173,188.5,1715,772,112.5,1546,381.5,11.5,495.5,53.5,95,287.5,591.5,668.5,1176.5,165,61
7457,1658,1212.5,327,290,992,763.5,94,1739,455.5,15.5,202.5,296,74,364.5,412.5,880,1343,314,73.5
7469,730,596,167,383,1102,282,3,887,275,21,166,9,178,137,370,424,509,154,107
7515,607,369,91,151,978,353,0,898,191,11,252,8,91,128,476,258,575,93,59
7535,469,538,220,295,1268,298,34,1015,362,35,203,16,184,194,507,455,484,72,53
7570,854,564.5,98.5,171,1484,766.5,110.5,2255.5,240.5,38,182,39,110,326,892.5,281.5,1004.5,247,50
7573,538.5,552,190,212,906.5,451.5,29.5,1110,293,90.5,197,32.5,174.5,182.5,411,370.5,463,125.5,137.5
7669,579,357,59,88,720,472,4,1174,90,62,145,5,42,258,405,254,784,192,68
7757,575.5,462,94,83.5,502,468,43,1279.5,187,31.5,148.5,90.5,48,266.5,344,418,718,155,32.5
7827,289.5,236,123,120.5,881,562,120,1725.5,189,257.5,180,25,165.5,286.5,610.5,193,606,201,67
7848,930,601.5,155.5,167,531,334.5,16.5,689,237.5,8,131.5,265.5,30.5,135.5,149.5,474,553.5,102.5,25
7849,780,589,118,181,1076,382,5,934,325.5,6.5,238,14.5,101.5,179.5,374,494,677,83,52.5
7948,271.5,210.5,81,196.5,627,163.5,10,444,138.5,4.5,54,16.5,62,63,295.5,67,222.5,43.5,15
7956,322,408,126,264,807.5,200.5,32.5,1035,243.5,4,77.5,38,171,121.5,554.5,208,337,116,29
7970,791,353.5,21.5,40,642,646,9.5,980,121,20,124,50.5,14.5,207,302.5,261.5,778,126.5,50.5
7983,866,529,50,132,867,606,36,2002,257,111,715,0,148,386,526,500,1224,305,219
8039,454,333,49,143,914,267,2,1145,168,47,44,13,150,145,782,173,418,118,57
8215,762.5,569.5,177.5,168,910.5,389.5,18,987.5,298,13.5,245.5,50.5,80,184.5,427.5,528.5,639,124.5,39.5
8226,1333.5,694,70.5,98,1143.5,815.5,53,1676,226.5,14,218,95.5,51,285,643.5,595.5,1318,200.5,47
8233,1028,689,115,213,1243,683,45,1671,360,62,627,16,109,302,509,571,1142,142,112
8236,408,482,274,319.5,668.5,350.5,2.5,848.5,305.5,66,97,123.5,227.5,174.5,415,205.5,374,105.5,43.5
8279,1254.5,726,144,173,1153.5,677,15,1272,395,39,1824,50,103.5,568,364,1083.5,1876,83.5,53
8287,589.5,452,152,209.5,2037.5,698,162,2586,338.5,37,184,93.5,79,300.5,1215,302,827.5,146.5,35.5
8304,903.5,779.5,293,329.5,713,315.5,8,651.5,313,4,70.5,111.5,147,104,369.5,451,544.5,147.5,38
8317,479,449,112,267,785,321,124,1012,205,58,171,8,179,193,389,271,489,144,99
8330,974,697,130,267,1276,393,22,1293,244,10,206,13,114,200,636,464,819,194,89
8341,586.5,422.5,97,134.5,886,431,38,801,266.5,18.5,270.5,58,62,170.5,200.5,335.5,556.5,66,36.5
8420,889,614,110,262,990,281,5,686,283,5,422,4,86,131,315,448,610,100,45
8424,1406,905.5,316,269.5,500,395,0,612,392.5,8.5,274,295,24,237,98.5,921.5,907,112,39
8482,554.5,627,159,288.5,1656,395,153.5,1829.5,370,4,81,115.5,209,215,938,236.5,502,157.5,52.5
8533,1731.5,1284,346.5,382,1347,519.5,26,1119,695,19.5,335.5,335.5,204.5,222.5,694.5,965,920.5,252.5,117.5
8563,468.5,465,146.5,122.5,1189,534.5,235.5,2343.5,282.5,106.5,190.5,21,142,340,761.5,296,598.5,193.5,107
8622,1545.5,762,156.5,221,2226.5,1066,3,2088,417,18,634.5,183.5,83,444.5,585,731,1753,159,64
8637,681,449.5,68,55.5,575.5,412.5,11.5,873,210.5,26.5,226,29,29,244,279.5,509,803,90,21.5
8678,479,271.5,16.5,16.5,535.5,399,64.5,998.5,75.5,26.5,119,21,28.5,175,339,192.5,541,146.5,27
8761,722.5,462.5,125.5,155.5,646.5,394,15.5,783.5,205.5,3.5,106.5,140,40,126.5,223,252,471.5,148,43
8776,321,254,26,71,879,276,26,1625,158,39,55,8,98,166,674,121,404,193,84
8787,365.5,331.5,65,119.5,1474.5,473.5,3.5,1397,246.5,41.5,253,5,125.5,302,547,264.5,728,74.5,24.5
8840,934,620.5,187,142,839,595,14,1406,332,71.5,423.5,159.5,50,338,364,595,989.5,150,121
8908,639,336,22,108,789,329,14,509,79,9,90,9,38,124,259,169,627,71,46
8934,297.5,209,31.5,37,529.5,323.5,31,954.5,94.5,26,33.5,25.5,44.5,157,409,222,456,74.5,18.5
8990,1020,1147.5,510.5,834,1345,330.5,0,1065,654,4,117.5,325,290.5,142,836.5,489,539,106,16.5
8991,207,307,147.5,227,833,256.5,44.5,1268,377.5,40,282.5,27.5,253,235,636.5,126.5,466.5,62,12
9006,1209.5,1017.5,286.5,445.5,1444.5,508,59,1681.5,444.5,19.5,77,196.5,216.5,249.5,765,600,844.5,317.5,89
9060,376,324.5,98.5,119,1101.5,259,14,703.5,192,19.5,236,11.5,102.5,131,403,190,352.5,91,46.5
9102,709,313,30,51,546,320,1,788,97,15,103,0,17,182,421,184,752,90,29
9107,605.5,488.5,129.5,194.5,1015,455,30.5,1425,223,25,174,83,129,261,726,298.5,741.5,134.5,36
9123,1413.5,436,10.5,26,604,898,0,1083,138,5,304.5,162.5,19,270,240,342,1450.5,102.5,38.5
9144,444,350,73,164,1534,434,109,1752,237,97,173,13,191,241,856,286,591,165,57
9164,580,607,222.5,277,1796.5,630,108.5,2628,413.5,50,175.5,47,213.5,342,1109.5,372,792,171,68
9199,683.5,420,85,92,344,251,17.5,606.5,143,4,69.5,137,12,73,128.5,289.5,406.5,160.5,45
9203,916,464,26,71,345,315,0,882,77,35,291,0,44,281,198,638,1015,398,285
9212,918.5,789,374,405.5,1069,326.5,28,578.5,389,1,223.5,231.5,73,162.5,272.5,571,720,43,14.5
9279,669.5,648.5,258,353.5,1840,547.5,48.5,1656,500,134.5,942,30.5,241,430.5,757.5,547.5,1184,76.5,19
9328,907.5,1114,395,495.5,1359.5,352,76.5,1687.5,685.5,11,275.5,178.5,240,275.5,796.5,738.5,750.5,130.5,52.5
9330,577,579.5,125.5,160,677.5,217,6.5,612.5,319.5,20,150,33,86.5,163.5,304,417,457.5,65.5,32.5
9341,359,441,137,244,1509,481,23,1435,256,81,45,15,217,251,618,216,416,124,47
9348,266,255,70,141,1216,300,60,1145,197,33,228,4,93,210,560,211,425,34,20
9438,637,402,37,184,1422,539,47,2309,258,34,370,7,105,272,765,306,921,131,56
9454,242,192,52,75,596,257,24,956,103,23,40,8,46,111,422,125,340,87,25
9463,576,569,293,406,1494,397,61,1103,305,64,157,19,318,138,560,310,560,217,102
9478,1275,897,365,302.5,1071,522,30,1165,459.5,8.5,96.5,347.5,88,189,454,579,842,143.5,44.5
9489,316.5,228.5,58,70,578,327.5,73,1497.5,122.5,8,42,45.5,71.5,154,727,133,381.5,138,22
9490,588,479,215,323,986,301,23,1234,298,28,227,14,304,162,535,331,579,103,45
9502,748,798.5,351,502,749,156,0.5,527.5,359,0,87,37,204.5,52.5,253,410,343,96.5,86
9519,299.5,256,63.5,96.5,454.5,270,11,880.5,122.5,30,127,12.5,62,150,359.5,177,387.5,88,31.5
9547,583.5,424.5,73.5,84,1007.5,614.5,128,1998.5,202.5,167,139.5,39.5,113,361,668.5,276.5,741.5,252,93.5
9567,259,268,54,96,401,213,20,993,107,55,84,20,76,155,491,99,354,126,58
9577,928,586,92,134,933,420,17,964,251,18,232,12,86,164,446,354,734,192,126
9600,504,493,149,218,1029,329,37,1395,250,52,133,14,185,157,572,350,443,182,61
9637,417.5,440,134,150,593,296,109,1053.5,203.5,16,48.5,141,50,134,265,314,412.5,110,35
9682,505,431,68,241,1436,493,53,2246,263,52,228,13,160,307,940,280,874,135,62
9693,422,418.5,76.5,136,1106,372.5,113,1607,206,57.5,173.5,20.5,234,256,699.5,297,603.5,119,26
9699,589.5,521,90.5,152.5,852.5,317,21,655,235.5,21,60,23,76.5,127,371.5,273.5,414.5,85,42
9717,662,488,297.5,178,736,415.5,148,1182,278,47,210.5,111,79.5,217.5,305.5,428.5,635.5,144.5,59.5
9769,754,510.5,141.5,149.5,929,399.5,29,645.5,322.5,17,314.5,75,111,179,196,462.5,636.5,67.5,34.5
9812,666.5,545.5,81,134,971.5,425.5,26,877.5,285,24.5,288.5,62.5,82,243.5,287,487.5,749.5,78,38
9817,837.5,328,28,21.5,566,793.5,15.5,1723.5,105.5,27.5,187,78.5,15,344.5,419,379,1152,187.5,32
9837,807,590,170.5,185,615,353,14,718.5,263,8.5,613.5,199,20,268.5,90,487,898.5,80,20.5
9841,1127.5,865,144,168,544.5,416,16.5,1334,421,22.5,337,280.5,38.5,269,349.5,782,1022,152.5,56.5
9936,223,278,85,164,669,218,37,1025,169,78,105,3,211,146,402,172,316,159,52
9974,391.5,468,290.5,306,966,232.5,4.5,982,356.5,8,65,110.5,211,86,719,231.5,256.5,66,22.5
9982,811.5,505.5,112,126,832.5,414,102,1040.5,248,0,150.5,251,20,182,246,383,689.5,118.5,18
9983,1237,767,242.5,255,642,334.5,8.5,465.5,306,0.5,93,301,29.5,65.5,180,458,611.5,48.5,21
10012,489.5,473.5,135,193,943,360,55.5,968.5,251.5,23,166,36.5,180,178.5,384,342,504.5,114.5,7
10043,895.5,573.5,119.5,143,735,507.5,7,1143,192,15.5,48.5,62.5,38.5,158,367,240,689.5,287,118.5
10050,300.5,289,21,42.5,775.5,198,44.5,670,163,10,99,7.5,62,97.5,293,260,259,95,17.5
10055,346.5,424,141,185.5,1385.5,375.5,101,1691,285.5,54,95.5,19,179.5,230,689.5,243,455,179.5,51.5
10082,1806.5,1138.5,336,357,1299.5,999.5,18.5,2082.5,531,34,850.5,253,149,438,468,1e3,1843.5,197.5,117
10086,542,529.5,274,267.5,1918.5,679.5,47.5,2953,372.5,27,223,153.5,139.5,388.5,1113,398,910,195.5,48.5
10128,477,336.5,85.5,96,639.5,280,35,610,215.5,4,266,13,42.5,129.5,214,310,477,46,27.5
10132,2285.5,2268,1629.5,1773.5,3284.5,694.5,45.5,1458,1543.5,3.5,646.5,502,357.5,315.5,806,1158.5,1311,145.5,95.5
10168,324.5,310,125.5,143,471.5,214.5,10,818,162.5,4,47,123.5,39,90,382,130,293.5,86.5,18.5
10223,766.5,586,124,213.5,1644.5,625.5,13,2141.5,384.5,48,557,19.5,172,364,888.5,441.5,1233.5,114,49
10250,1117.5,1084,440,614,2012.5,535.5,72.5,1897.5,590,19,226,250,306,263,922,676.5,894.5,147,83.5
10296,919,434,52.5,110.5,1198,656,65.5,1692,310,33,1057,19.5,64.5,365,376.5,449,1175.5,101.5,61.5
10316,390,335,69.5,105,605.5,274.5,7.5,741.5,129.5,11,40.5,25,53,123,348.5,162.5,352.5,78.5,24.5
10329,605.5,417,56.5,74.5,1030.5,423.5,35,767,216.5,32,400,29,46,191.5,256.5,358.5,623,41.5,37.5
10389,548,558.5,183.5,206,1301,570.5,85.5,2569,349,111,164,54.5,194.5,333,945.5,354.5,678,261.5,153.5
10440,722,484,152.5,141.5,800,452,12,910,212.5,26.5,199.5,30,58.5,202,299.5,374,669.5,101.5,56.5
10485,586.5,449.5,98,123,990,502,52.5,1107.5,224,55,236.5,31.5,79,276.5,439.5,369,726,72.5,34.5
10507,467.5,415.5,82,154,581,378,17,913.5,146,51.5,48,19,75.5,240,353.5,206,596.5,173,51
10517,1349,945.5,209.5,282.5,1083.5,554.5,20.5,1059.5,446.5,21.5,260,130,51,239,360,880.5,1067.5,134,45.5
10542,836,600,225,261,642.5,351,32,882.5,226.5,4,78,33,106,119,307.5,291,591,120,44
10567,319.5,359.5,81,190,858.5,139.5,34.5,634,246,10.5,130,13.5,123.5,84.5,450,211.5,230.5,49.5,35.5
10573,860,530.5,54.5,76,723,699.5,51,1482.5,216.5,40.5,202.5,114.5,56.5,327.5,387.5,385,1076,125.5,90
10595,459,360.5,91,98.5,418,194,49.5,683,159.5,17,83,122,10.5,185.5,182.5,485.5,523.5,66.5,9
10607,480,402,105,181,1291,511,37,1522,246,103,292,10,211,271,652,291,672,145,87
10637,1107.5,1008,300.5,642,2695,653.5,31.5,2265,687.5,20,438,121,319,401.5,1346.5,716.5,1206,151,69.5
10655,968,496.5,39.5,69,414,595,3.5,1031,148.5,27,449,59.5,26.5,266.5,157.5,251,1059,168.5,111
10717,1320.5,1024,641.5,304.5,777,513.5,14.5,1265,480,23.5,212,216.5,109,297,349,1179,951.5,154.5,64
10746,897,498,80,79,474,430,22,831.5,217,8,310,57,40,190.5,187,423.5,835.5,137,15
10758,253.5,250.5,113.5,152,714,356,139,1136,226.5,28.5,166.5,74.5,104,211.5,466.5,131.5,517.5,53.5,7.5
10762,336,244.5,34,65.5,1014,388.5,34,1378.5,128.5,29,53,42.5,65,153,753.5,150.5,474,85,29
10917,524,462.5,116.5,156,890,174.5,0,546,238.5,1,22,156.5,84.5,91,610,251,376,26.5,13
10978,513.5,310,46.5,39.5,383.5,444.5,11,1020.5,151,71.5,457.5,21.5,16.5,320.5,216,316.5,820.5,117,43
10979,767.5,661,198,266,852.5,255.5,19,1041,290,9.5,299,78.5,97,132.5,408,662.5,672.5,86,37.5
10982,655.5,561.5,144,254.5,1633.5,632,78,1959.5,333,27.5,267.5,26,107,298.5,738.5,352.5,864,188.5,66.5
11061,953.5,790.5,141,202,1178.5,441.5,66.5,1383,310,14.5,86.5,152.5,92,235,713.5,509.5,764,215,50
11070,501,468.5,121.5,115,548.5,280,2.5,612,240.5,45,127.5,140,45.5,246.5,215.5,451,450,39.5,17
11095,711.5,575.5,88,106.5,1216.5,708,225,1951.5,273,189,329,61.5,164,356,577.5,563,967.5,171,110
11098,748,523.5,171.5,141,567.5,325,6.5,533.5,260,11,243.5,29.5,92,108.5,186,350.5,550,111.5,35
11114,1126.5,651.5,238,206,1043,1047.5,51.5,2001,319.5,78,299.5,177,57.5,384.5,495,482.5,1360.5,223.5,102.5
11127,827.5,845.5,363.5,491.5,1319,376,4,1103.5,558.5,7.5,294,203.5,211.5,213.5,581.5,519.5,632.5,85.5,53
11136,411,285,22,61,677,275,6,731,136,24,122,4,38,166,319,251,501,42,29
11173,312,341,105,182,917,304,32,1410,208,38,248,12,136,187,375,235,489,150,25
11188,523,289,28.5,38.5,625.5,465.5,22,918,125,25.5,140,9.5,37.5,155.5,314.5,199.5,550.5,89,28
11212,804,494.5,57,71,505.5,349.5,47.5,786,245.5,17,488.5,51,33.5,210.5,148,441,782.5,166,57.5
11220,336.5,229,20,30,651.5,195.5,24,333,81,14.5,13,36.5,29.5,71,311.5,109.5,273,24.5,24
11230,1411,1192,347,400.5,1747,731.5,177.5,2231,644.5,43.5,320,132,179,377.5,711.5,983,1253.5,249.5,60
11290,595,500.5,291.5,197.5,475.5,176,2.5,360.5,230.5,6.5,57.5,159.5,41,99.5,157,336,308.5,67,8
11324,490,345,76,102,795,324,62,605,140,19,112,7,81,124,205,225,490,35,21
11328,789.5,654.5,232,273.5,939,445,48.5,1014.5,307.5,6.5,121,131,90.5,199,264.5,598.5,657.5,86.5,44.5
11335,743,720.5,387,476.5,1118,293.5,22.5,1029,463.5,21,60,130,303,133,640,385.5,420,97.5,36.5
11379,704,600,166,348,951,337,10,1559,360,37,325,11,297,228,771,430,702,249,127
11555,630.5,443,93,97,624,300,3,1188,197.5,10,100,137.5,36,161.5,585,334.5,587,168.5,53
11576,1184.5,924.5,337,314,1704,855,438.5,3534,483,76.5,305,299,177.5,435,990.5,660,1318.5,351.5,121.5
11581,348,369.5,88.5,156,418,93.5,10.5,425.5,282.5,2.5,46,106.5,43,33,343,142.5,230.5,29.5,2.5
11606,399.5,425,157,211.5,1528,658.5,178.5,2909,259,101.5,169,29.5,254,336.5,1030,226,722.5,223.5,92.5
11651,837.5,504.5,113.5,130.5,658.5,406,16,607.5,182.5,16.5,133.5,36,41,164,217,433,701,98.5,35
11663,439.5,395.5,95.5,84.5,621,360.5,185,1069,228.5,25,129,44.5,80,210.5,261,351,497.5,130,32
11704,431,242,16,47,830,407,6,1290,110,36,150,14,58,276,619,163,758,80,34
11714,1189,795.5,155,119,470.5,419,3,712,303.5,15,120,306.5,27.5,175,214,647,767,134,34
11723,453.5,340.5,130.5,88.5,383.5,392.5,14,807.5,160,11.5,145,97,26.5,225.5,139.5,296,558.5,63.5,16
11724,888,643,143.5,181,1059,473,15,837,330.5,6,108,93.5,97,177.5,337,428,636.5,106.5,34.5
11744,865,584,114,135.5,757.5,570.5,29,1475.5,176,38,60,77.5,87.5,222.5,537.5,316,773.5,232,99.5
11768,621,630.5,316.5,371.5,641.5,206,12,429.5,307,0,49.5,213,117.5,121.5,229,426.5,374.5,49,18
11824,398.5,420,153,250,1008,487.5,29,1229.5,293,24.5,159,49,134.5,202.5,526.5,236.5,620,32.5,8.5
11850,319,182,72,104,813,257,20,786,104,14,122,19,51,147,345,166,464,49,31
11852,958.5,583.5,107,101,959.5,1012,4,2502.5,220,108,207.5,36,36.5,493,639,430,1381,269.5,163
11869,200.5,219,140,155,694.5,351,126,1076,202.5,55,87.5,15.5,116.5,148,385,91,312.5,70.5,26.5
11876,1174,800,229.5,201,650,432.5,15.5,897.5,304.5,8,53,236.5,101.5,138,357,620.5,775,158.5,57.5
11922,519,577.5,401.5,413.5,1571.5,267,35,1289,383.5,17,200,193.5,230.5,170.5,899,383,427,54,11.5
11925,494.5,344.5,152,104.5,529.5,278,42,724,113,31.5,78.5,81.5,30,192,225,392,530.5,69,30
11961,477.5,309.5,54.5,93,743.5,343,9,669.5,107.5,5.5,48.5,18,60,96,242.5,169,371,127.5,50.5
11975,333,441.5,219.5,315,1191,278,111.5,1385.5,271.5,11.5,60.5,46,225,130.5,739,197.5,329,118.5,24
12009,1371,1011.5,305.5,317.5,1694,881,96.5,2437.5,515.5,55.5,382.5,273.5,79,427,696,809.5,1380.5,187.5,51.5
12066,792,500,56,167,1243,374,4,763,282,15,324,8,61,173,333,469,672,66,36
12067,272,295,36.5,101,931,230,73.5,1933,148.5,20.5,56.5,4,149.5,165,789.5,158.5,303.5,190,28.5
12072,1812,1210,254,347.5,1585.5,991,54,2583,525.5,58.5,290.5,197.5,135.5,381.5,809.5,709.5,1498,382.5,283.5
12103,801.5,541.5,74.5,74,507.5,484.5,8.5,998.5,187.5,17.5,98.5,216.5,7,173.5,237,399.5,668,118,34.5
12130,1172.5,994,339,350.5,1534.5,538,54,1498.5,552.5,19,180.5,181.5,159,283,756,771.5,918,136,45
12157,1194,887,185,241,1155.5,576.5,22,1476.5,414.5,20.5,490.5,14.5,179,295.5,472,888.5,1038,287.5,108
12177,1179.5,862,187,188,1048,569.5,13.5,1362.5,407.5,14,179.5,183.5,72.5,249.5,529,572.5,846,188,84
12203,984,651,97,151,1662.5,628.5,36.5,1324.5,283.5,32.5,281.5,21.5,137.5,264,508.5,426,938,155,127.5
12225,588.5,491,198.5,212.5,672,344,25.5,832.5,325.5,18.5,132,88.5,96.5,127,285,381.5,496,70,48
12273,455.5,635,289,483,886,193.5,66,756.5,396,6,63,117,275.5,120,325.5,390.5,314,87.5,56
12274,271,407,254,371,879,200,13,725,287,13,75,13,190,77,433,192,233,40,22
12313,307,260,68,125,516,323,10,776,119,47,332,7,98,170,185,163,462,130,66
12321,516,398.5,58.5,70,928,629.5,93.5,1584.5,182,145.5,138,23,45.5,233.5,475.5,243.5,662,152,48
12333,1668.5,1014,274.5,333.5,1935,950.5,34.5,1768.5,495,47.5,240.5,253,111.5,350,885.5,884.5,1534,134.5,77
12376,812.5,525.5,163.5,122,775,400,22.5,909.5,241,36,183,41,40.5,192.5,319.5,546.5,667,149.5,62
12381,1375.5,930,345.5,392,1981.5,684.5,60.5,1422.5,600.5,17.5,654,94,166.5,232,415,599,1038.5,162.5,114
12435,635.5,385,71,72,1044.5,499,99.5,1342.5,150.5,21.5,65,105,55.5,152.5,489.5,301.5,630.5,225.5,35.5
12442,375,280.5,107,148,832,289,77.5,852.5,195.5,1,89.5,102,76.5,122,369.5,157.5,374,57,6.5
12456,533,429,154,321,1014.5,270.5,4,637.5,302.5,4,244,26,88.5,97.5,310.5,344.5,501.5,35,30
12482,763.5,500,122.5,171,813,358.5,6,706.5,251,16.5,162,41,65,140.5,357,400.5,631,82.5,29.5
12487,991.5,663.5,210.5,357.5,1479,661.5,43,1225.5,363,14,307.5,120,134,257,466,437,946.5,86,26
12507,888.5,653,199.5,234.5,639.5,282.5,9,620,336.5,10,292.5,52,69,153,327.5,527.5,684.5,59.5,33
12528,570,505,150,352.5,1840.5,547.5,25.5,1696.5,330.5,41.5,277,23,219,386.5,830.5,281.5,870,136,69.5
12601,1185,836.5,207,221.5,1079.5,601,18,1464.5,374,29.5,211,262.5,67.5,291.5,536.5,671,990.5,156.5,69
12630,567,499,198,135.5,2048,721.5,250.5,3089.5,399,72,267.5,83,201,504.5,1202,537.5,1060,136.5,60.5
12667,670,480.5,94.5,131.5,1196,318.5,7,983,280,21,147,9,169.5,153,816.5,336.5,521.5,76,37
12672,1883.5,1484,676,971.5,2184,513.5,12.5,715.5,763.5,3,274,367,136.5,160.5,449.5,855,1006,75,73
12715,465.5,388.5,107.5,215,1033.5,323,15.5,1539,251.5,8,81,29.5,113,123.5,632.5,161,550,149.5,86
12750,1509,967,222.5,227.5,1108.5,595.5,16.5,1191.5,394,12.5,414.5,164.5,95,288,447.5,912,1216.5,190,60
12772,582.5,495,148.5,218,1570,614.5,22,1848.5,474.5,38,786,68,148,447,768,603.5,1201,58.5,17.5
12788,1326,777,704,285.5,713.5,542,13,974,460.5,22,307.5,203.5,98.5,226.5,242,772.5,929,122.5,42
12797,481,370,136,337,873,336,7,758,185,5,155,12,111,187,312,233,528,74,51
12825,662.5,486.5,119.5,166,506,335,31.5,1069,217,6.5,76.5,124.5,39.5,157.5,304.5,323,498,175,22.5
12837,1054,678.5,220,339.5,2159.5,875.5,92.5,2167.5,441.5,43,346,114,74.5,513.5,664,633,1542,136,29.5
12845,691,628.5,267.5,312.5,1092.5,308.5,24.5,903,334,12,182,84,120,133.5,494.5,384,491.5,61,27
12895,489,420.5,150,225.5,753.5,294.5,29,687.5,229.5,0,44.5,35,110,92.5,381.5,179,403.5,87.5,25
12935,775.5,778,344,674,2004.5,685,92,2052.5,482.5,57.5,431.5,41.5,217,368.5,854.5,414,1032,169.5,76
12962,1147,833,261,580,2023,617,66,1634,471,30,514,36,262,275,671,660,1099,170,95
12977,1159.5,804,345,238,790,595,113.5,1582.5,413.5,21,236.5,298,74.5,297,477,705,1016,199,49
13000,437.5,347.5,67.5,103,1087,329,59.5,978.5,171,4.5,77.5,75,89,119.5,363.5,196,337.5,124.5,34.5
13042,1106.5,776.5,139,172.5,1044,509.5,19,1252,374,28.5,257,78.5,89.5,227,548.5,603,837,182,103.5
13084,996,583.5,160.5,105.5,631,377.5,21.5,808.5,283.5,25.5,459.5,65.5,38,259,170,574,846.5,171.5,66
13112,645.5,611.5,256,304.5,688,247,10,972.5,325,4,66,188,98.5,108.5,586,329,453,105.5,36.5
13118,1204,848,377,229,1146,499.5,28,860.5,346,21,284,298,78.5,246,291.5,794.5,907,87,43.5
13123,632,369.5,28,39.5,658,327.5,68,691,139.5,17,221.5,8,35,84,220.5,444,503,86.5,42.5
13128,452,368.5,114,207,868,308.5,9,1076.5,240.5,20,139.5,11,117,153.5,482.5,259.5,498,123.5,57.5
13136,667.5,455,88,67.5,469,512.5,9.5,1215,243,34,203.5,50.5,31.5,223,273.5,423.5,770,129.5,60.5
13156,907.5,643,115.5,123.5,689,578,22.5,1468.5,299,92,205.5,68,49.5,298,414.5,457.5,859,212.5,113.5
13166,785.5,586,153.5,118.5,603,320.5,15.5,674,258.5,11,255,26.5,53.5,160,220,529.5,657.5,92.5,23
13174,379,344.5,118,152.5,1235.5,466,41.5,1340,264,20,206,59,124,254,548.5,250,524,113,29.5
13177,919,596,91.5,187.5,1277,458.5,72,845.5,244,7,227.5,16,90.5,172.5,388.5,382,717,92,52
13193,549,533.5,179.5,252.5,1285.5,451,26,1459,327.5,36,163.5,48.5,212,149,681.5,321,555.5,124.5,33
13201,1116.5,471,77.5,45,417.5,823.5,50.5,980,181.5,24,243,65,10.5,229,130.5,533.5,1004.5,103,34
13209,884,694,246,379,1255,426,16,1066,342,39,332,13,178,204,451,606,820,191,115
13222,287.5,251.5,94,99,840.5,371.5,73,730,169,24,239.5,14,67,158,199,200.5,420,64,10.5
13266,742.5,724.5,190.5,257.5,1532,485,103,2053.5,381.5,90.5,268.5,50,257.5,388.5,861,639,847.5,271.5,102
13270,1586.5,1061,204.5,216,1532,865,37,2287.5,543,75.5,632.5,204,95,545.5,739,928.5,1580,221.5,149.5
13273,842.5,453.5,45.5,88.5,725.5,294,0,683.5,154.5,0,175.5,227,3.5,215.5,309.5,433.5,843.5,57.5,13.5
13282,397.5,360,90.5,126.5,598.5,236,0,608,298.5,23,384,13.5,61.5,214,171.5,383,553,95.5,28
13454,770.5,559,54,82,938.5,670,360,1955.5,242,45,114.5,93.5,115.5,299,485.5,417,893.5,276,52
13513,299,264,62,165,715,192,27,995,138,28,81,11,130,109,518,167,327,129,60
13515,1372,880.5,211.5,178,1059,701,152.5,1539.5,368,35,251,185,60,261,487,710.5,1066.5,217,65.5
13738,937,611,153,252,1148,374,0,781,379,4,402,9,135,177,435,454,757,101,106
13763,290,318,76,145,1309,335,12,1539,191,62,136,6,198,200,805,184,446,142,54
